relative_path,time_of_day,weather,scene,zoom,input_width,input_height,crop_width,crop_height,output_width,output_height,crop_path,bicubic_path,deploy_path,comparison_path,bicubic_sharpness_laplacian_var,bicubic_tenengrad,bicubic_edge_density,bicubic_hf_energy,bicubic_ringing_proxy,bicubic_local_contrast,bicubic_luma_mean,bicubic_luma_std,bicubic_saturation_mean,deploy_sharpness_laplacian_var,deploy_tenengrad,deploy_edge_density,deploy_hf_energy,deploy_ringing_proxy,deploy_local_contrast,deploy_luma_mean,deploy_luma_std,deploy_saturation_mean,deploy_minus_bicubic_luma_mean,deploy_bicubic_lowfreq_luma_mae,deploy_bicubic_chroma_mae,deploy_bicubic_rgb_mae,deploy_bicubic_diff_p95,bicubic_niqe,bicubic_brisque,bicubic_piqe,deploy_niqe,deploy_brisque,deploy_piqe,deploy_minus_bicubic_niqe,deploy_minus_bicubic_brisque,deploy_minus_bicubic_piqe,sharpness_ratio,edge_density_ratio,hf_energy_ratio,ringing_ratio,local_contrast_ratio,failure_labels,risk_score
afternoon/sunny/road_shaded/5x/frame_2175.png,afternoon,sunny,road_shaded,5x,1920,1080,320,180,1280,720,input_crop_320x180/afternoon/sunny/road_shaded/5x/frame_2175.png,bicubic/afternoon/sunny/road_shaded/5x/frame_2175.png,pred_deploy_gpu/afternoon/sunny/road_shaded/5x/frame_2175.png,afternoon/sunny/road_shaded/5x/frame_2175.compare.jpg,16.764863967895508,4166.52978515625,0.05939236111111111,7.161675453186035,10.48668098449707,26.481840133666992,97.66136932373047,45.64607620239258,96.52085876464844,46.42939376831055,6895.60595703125,0.09906575520833333,9.314984321594238,12.717920303344727,30.296342849731445,97.45826721191406,48.61233901977539,100.28035736083984,-0.20313693583011627,0.3575350046157837,1.2011544704437256,5.0489182472229,15.0,8.673313361658508,61.640869140625,86.87454223632812,7.358551655777269,56.66888427734375,80.59751892089844,-1.3147617058812386,-4.97198486328125,-6.2770233154296875,2.7694464957915685,1.6679881613563285,1.300671104476014,1.2127688753139527,1.1440422076717767,noise_or_false_texture_amplification;edge_oversharpening_or_ringing;large_local_deviation_from_bicubic,3
afternoon/sunny/road_shaded/7x/frame_3125.png,afternoon,sunny,road_shaded,7x,1920,1080,320,180,1280,720,input_crop_320x180/afternoon/sunny/road_shaded/7x/frame_3125.png,bicubic/afternoon/sunny/road_shaded/7x/frame_3125.png,pred_deploy_gpu/afternoon/sunny/road_shaded/7x/frame_3125.png,afternoon/sunny/road_shaded/7x/frame_3125.compare.jpg,4.63108491897583,795.1375122070312,0.0030642361111111113,2.8697359561920166,9.247876167297363,10.583969116210938,165.93467712402344,37.20439529418945,4.330772399902344,7.751491069793701,722.0479736328125,0.006110026041666667,1.9718046188354492,10.834927558898926,9.003113746643066,166.61204528808594,37.556949615478516,5.356520175933838,0.6774110198020935,0.687252402305603,0.5324929356575012,2.8898661136627197,9.0,8.549232978142811,63.5074462890625,76.54151916503906,7.493738772882391,53.3721923828125,59.04691696166992,-1.0554942052604197,-10.13525390625,-17.49460220336914,1.6737959258816513,1.9939801699716713,0.6871031512780453,1.1716125262591366,0.8506368119360294,edge_oversharpening_or_ringing,1
morning/cloudy/building/1x/frame_4375.png,morning,cloudy,building,1x,1920,1080,320,180,1280,720,input_crop_320x180/morning/cloudy/building/1x/frame_4375.png,bicubic/morning/cloudy/building/1x/frame_4375.png,pred_deploy_gpu/morning/cloudy/building/1x/frame_4375.png,morning/cloudy/building/1x/frame_4375.compare.jpg,6.356468677520752,1818.831298828125,0.014887152777777777,3.4233932495117188,13.658512115478516,17.292964935302734,115.03485870361328,56.831058502197266,23.30219268798828,26.25306510925293,3281.009033203125,0.023218315972222223,4.351640701293945,16.532949447631836,18.98169708251953,115.28101348876953,58.169647216796875,25.243831634521484,0.2461230456829071,0.34141743183135986,0.6520686745643616,3.128396987915039,14.0,8.50555303380352,65.8890380859375,78.74211120605469,7.1985641376247465,42.8790283203125,70.50926971435547,-1.3069888961787743,-23.010009765625,-8.232841491699219,4.1301336388386884,1.5596209912536445,1.2711483560688284,1.210450253135249,1.0976542862103036,noise_or_false_texture_amplification;edge_oversharpening_or_ringing;large_local_deviation_from_bicubic,3
morning/cloudy/building/3x/frame_4725.png,morning,cloudy,building,3x,1920,1080,320,180,1280,720,input_crop_320x180/morning/cloudy/building/3x/frame_4725.png,bicubic/morning/cloudy/building/3x/frame_4725.png,pred_deploy_gpu/morning/cloudy/building/3x/frame_4725.png,morning/cloudy/building/3x/frame_4725.compare.jpg,2.14009952545166,328.9554748535156,0.001247829861111111,1.1782389879226685,8.886093139648438,8.874411582946777,107.95159912109375,55.08696746826172,20.28101921081543,5.393764972686768,465.2227783203125,0.005394965277777778,1.2982689142227173,8.725552558898926,9.071255683898926,108.23019409179688,55.50372314453125,21.083593368530273,0.27859267592430115,0.3144054710865021,0.5049294829368591,1.309859275817871,4.0,9.115140998469236,68.29049682617188,50.0,8.833462774248611,47.538665771484375,59.20517349243164,-0.2816782242206255,-20.7518310546875,9.20517349243164,2.5203337081009973,,1.1018723090395026,0.9819335023585108,1.022181087626182,edge_oversharpening_or_ringing,1
morning/cloudy/building/5x/frame_4875.png,morning,cloudy,building,5x,1920,1080,320,180,1280,720,input_crop_320x180/morning/cloudy/building/5x/frame_4875.png,bicubic/morning/cloudy/building/5x/frame_4875.png,pred_deploy_gpu/morning/cloudy/building/5x/frame_4875.png,morning/cloudy/building/5x/frame_4875.compare.jpg,1.888200044631958,255.97457885742188,0.0010666232638888889,1.0212334394454956,8.988058090209961,7.026157379150391,84.3327407836914,38.732215881347656,26.133220672607422,5.204853057861328,351.84967041015625,0.0034016927083333334,1.0958055257797241,9.812253952026367,7.097453594207764,84.52764892578125,39.09895324707031,26.429973602294922,0.1949034333229065,0.24278435111045837,0.48006293177604675,1.1564384698867798,4.0,8.94389613076475,69.21078491210938,94.55625915527344,8.781590212380628,41.5975341796875,53.636985778808594,-0.16230591838412245,-27.613250732421875,-40.919273376464844,2.756515694753011,,1.0730215868907693,1.0916989914333268,1.0101472556349136,edge_oversharpening_or_ringing,1
morning/cloudy/building/7x/frame_5025.png,morning,cloudy,building,7x,1920,1080,320,180,1280,720,input_crop_320x180/morning/cloudy/building/7x/frame_5025.png,bicubic/morning/cloudy/building/7x/frame_5025.png,pred_deploy_gpu/morning/cloudy/building/7x/frame_5025.png,morning/cloudy/building/7x/frame_5025.compare.jpg,1.9977778196334839,88.60968780517578,0.0,1.023345708847046,0.0,3.877371311187744,80.39437866210938,18.678075790405273,20.049049377441406,3.5064311027526855,46.20325469970703,0.0,0.6052093505859375,0.0,3.103586435317993,80.6106948852539,18.696300506591797,20.32206153869629,0.21632377803325653,0.23696190118789673,0.3753434121608734,1.1708427667617798,3.0,9.011194352730834,62.26055908203125,59.97137451171875,9.39994046051807,39.7850341796875,27.9180850982666,0.3887461077872363,-22.47552490234375,-32.05328941345215,1.75516569875422,,0.5914026368154683,,0.8004357040459147,edge_oversharpening_or_ringing,1
morning/cloudy/mixed/1x/frame_0175.png,morning,cloudy,mixed,1x,1920,1080,320,180,1280,720,input_crop_320x180/morning/cloudy/mixed/1x/frame_0175.png,bicubic/morning/cloudy/mixed/1x/frame_0175.png,pred_deploy_gpu/morning/cloudy/mixed/1x/frame_0175.png,morning/cloudy/mixed/1x/frame_0175.compare.jpg,7.794820785522461,1501.458251953125,0.014657118055555555,4.209383010864258,9.528040885925293,13.155933380126953,112.3827133178711,21.195205688476562,37.2039680480957,18.193103790283203,2186.87841796875,0.033461371527777777,4.210911750793457,11.298990249633789,13.5004301071167,112.65504455566406,22.82041358947754,39.13605880737305,0.2723122835159302,0.34645140171051025,0.7248480916023254,3.410442590713501,10.0,8.926734281200257,66.53887939453125,83.37442779541016,7.569485404315769,53.18890380859375,76.722412109375,-1.3572488768844888,-13.3499755859375,-6.652015686035156,2.3339989835396557,2.282943440923897,1.0003631743477022,1.1858671037321555,1.026185654566337,edge_oversharpening_or_ringing,1
morning/cloudy/mixed/3x/frame_0525.png,morning,cloudy,mixed,3x,1920,1080,320,180,1280,720,input_crop_320x180/morning/cloudy/mixed/3x/frame_0525.png,bicubic/morning/cloudy/mixed/3x/frame_0525.png,pred_deploy_gpu/morning/cloudy/mixed/3x/frame_0525.png,morning/cloudy/mixed/3x/frame_0525.compare.jpg,5.672585487365723,1045.147705078125,0.0047005208333333335,3.5700864791870117,9.963460922241211,10.870729446411133,126.58578491210938,17.789541244506836,31.660789489746094,12.334486961364746,1427.28857421875,0.019224175347222223,3.111543893814087,10.756630897521973,10.59952449798584,127.03741455078125,19.07293701171875,33.14692687988281,0.4516493082046509,0.4562404453754425,0.6467263698577881,3.2944188117980957,10.0,9.187995749541289,68.82147216796875,81.20800018310547,8.030262391992306,53.5709228515625,69.46217346191406,-1.1577333575489828,-15.25054931640625,-11.745826721191406,2.174403010556078,4.089796860572484,0.8715598100925148,1.0796078773702205,0.9750518169215564,edge_oversharpening_or_ringing,1
morning/cloudy/mixed/5x/frame_0775.png,morning,cloudy,mixed,5x,1920,1080,320,180,1280,720,input_crop_320x180/morning/cloudy/mixed/5x/frame_0775.png,bicubic/morning/cloudy/mixed/5x/frame_0775.png,pred_deploy_gpu/morning/cloudy/mixed/5x/frame_0775.png,morning/cloudy/mixed/5x/frame_0775.compare.jpg,6.783348083496094,1414.814453125,0.00829861111111111,4.132726669311523,9.006699562072754,14.686736106872559,131.94354248046875,27.655057907104492,30.971349716186523,14.399889945983887,1805.460205078125,0.023065321180555556,3.657951831817627,10.735471725463867,14.438167572021484,132.34706115722656,28.852861404418945,32.293087005615234,0.4035015106201172,0.42868825793266296,0.7272970676422119,3.7950503826141357,11.0,8.923001069801611,66.11505126953125,79.6452407836914,7.73691547017079,54.90875244140625,72.2182388305664,-1.1860855996308208,-11.206298828125,-7.427001953125,2.1228292826397723,2.779419456066946,0.8851182583596825,1.191942914435714,0.9830753046121147,edge_oversharpening_or_ringing,1
morning/cloudy/mixed/7x/frame_0975.png,morning,cloudy,mixed,7x,1920,1080,320,180,1280,720,input_crop_320x180/morning/cloudy/mixed/7x/frame_0975.png,bicubic/morning/cloudy/mixed/7x/frame_0975.png,pred_deploy_gpu/morning/cloudy/mixed/7x/frame_0975.png,morning/cloudy/mixed/7x/frame_0975.compare.jpg,5.775774955749512,949.1557006835938,0.0023231336805555557,3.515460968017578,8.04328441619873,11.846465110778809,134.11070251464844,28.29171371459961,38.49099349975586,8.157817840576172,762.129150390625,0.009820963541666667,2.248167037963867,9.219202041625977,9.96448802947998,134.59573364257812,28.388118743896484,39.5652961730957,0.48502278327941895,0.48961466550827026,0.676793098449707,3.548107385635376,10.0,8.546294134506477,66.20843505859375,78.73857116699219,7.870799760954349,54.4615478515625,63.66035842895508,-0.6754943735521275,-11.74688720703125,-15.07821273803711,1.4124196152163873,4.2274638019617,0.6395084623088968,1.1461986875733268,0.8411359790705446,edge_oversharpening_or_ringing,1
morning/cloudy/road_shaded/1x/frame_2275.png,morning,cloudy,road_shaded,1x,1920,1080,320,180,1280,720,input_crop_320x180/morning/cloudy/road_shaded/1x/frame_2275.png,bicubic/morning/cloudy/road_shaded/1x/frame_2275.png,pred_deploy_gpu/morning/cloudy/road_shaded/1x/frame_2275.png,morning/cloudy/road_shaded/1x/frame_2275.compare.jpg,14.055325508117676,3803.49072265625,0.02884982638888889,5.206508636474609,14.031009674072266,23.675607681274414,95.37677001953125,70.94082641601562,56.18031311035156,38.730743408203125,5753.77734375,0.04414279513888889,6.36637020111084,14.512775421142578,25.852336883544922,95.53527069091797,72.78569793701172,57.915199279785156,0.15851128101348877,0.48951441049575806,1.0104361772537231,3.842587947845459,14.0,8.156295979151716,66.0487060546875,85.78826904296875,6.846121753782581,54.0543212890625,76.53372192382812,-1.3101742253691349,-11.994384765625,-9.254547119140625,2.755592062655121,1.5300887618474501,1.2227714665660454,1.0343357861095743,1.0919397394809904,noise_or_false_texture_amplification;edge_oversharpening_or_ringing;large_local_deviation_from_bicubic,3
morning/cloudy/road_shaded/3x/frame_3575.png,morning,cloudy,road_shaded,3x,1920,1080,320,180,1280,720,input_crop_320x180/morning/cloudy/road_shaded/3x/frame_3575.png,bicubic/morning/cloudy/road_shaded/3x/frame_3575.png,pred_deploy_gpu/morning/cloudy/road_shaded/3x/frame_3575.png,morning/cloudy/road_shaded/3x/frame_3575.compare.jpg,6.584400653839111,1404.893310546875,0.009280598958333334,3.113823413848877,14.669297218322754,12.271745681762695,146.87176513671875,29.428071975708008,3.793612241744995,17.728986740112305,2022.3240966796875,0.01222439236111111,2.5996501445770264,15.09791374206543,11.438267707824707,147.5884246826172,30.544410705566406,5.149121284484863,0.7166916131973267,0.7233739495277405,0.519457995891571,2.9179532527923584,9.0,8.587547404241759,69.84161376953125,83.19046020507812,8.310104501702027,55.00225830078125,65.34790802001953,-0.27744290253973247,-14.83935546875,-17.842552185058594,2.6925741114759187,1.3171986437507306,0.8348739793704933,1.0292186133639252,0.9320815476826058,edge_oversharpening_or_ringing,1
morning/cloudy/road_shaded/5x/frame_2775.png,morning,cloudy,road_shaded,5x,1920,1080,320,180,1280,720,input_crop_320x180/morning/cloudy/road_shaded/5x/frame_2775.png,bicubic/morning/cloudy/road_shaded/5x/frame_2775.png,pred_deploy_gpu/morning/cloudy/road_shaded/5x/frame_2775.png,morning/cloudy/road_shaded/5x/frame_2775.compare.jpg,12.848711013793945,3307.8564453125,0.032807074652777775,4.802621841430664,13.2763090133667,20.15235710144043,85.31668090820312,58.93585205078125,79.3647689819336,35.17298889160156,5200.236328125,0.0469921875,5.9204888343811035,15.252378463745117,22.041736602783203,85.4448471069336,60.680477142333984,81.80447387695312,0.12815538048744202,0.3254237473011017,1.0072542428970337,3.6761577129364014,14.0,8.186006374026373,63.03802490234375,85.82080841064453,6.986943671642997,43.82672119140625,76.86055755615234,-1.199062702383376,-19.2113037109375,-8.960250854492188,2.7374721755233673,1.4323796924094594,1.2327618184107194,1.148841778870083,1.093754764856153,noise_or_false_texture_amplification;edge_oversharpening_or_ringing;large_local_deviation_from_bicubic,3
morning/cloudy/road_shaded/7x/frame_3875.png,morning,cloudy,road_shaded,7x,1920,1080,320,180,1280,720,input_crop_320x180/morning/cloudy/road_shaded/7x/frame_3875.png,bicubic/morning/cloudy/road_shaded/7x/frame_3875.png,pred_deploy_gpu/morning/cloudy/road_shaded/7x/frame_3875.png,morning/cloudy/road_shaded/7x/frame_3875.compare.jpg,1.919104814529419,142.74063110351562,0.0006195746527777778,0.8641003966331482,7.946923732757568,5.615896224975586,114.41368103027344,46.570167541503906,21.967920303344727,3.551755666732788,152.79823303222656,0.0013172743055555555,0.6642575860023499,7.976100921630859,5.211305618286133,114.7716064453125,46.83185958862305,22.775774002075195,0.3579014837741852,0.3957880437374115,0.4521733820438385,1.0936888456344604,3.0,9.051604420544411,65.18197631835938,73.83505249023438,9.518975617460889,50.63427734375,55.39033508300781,0.46737119691647777,-14.547698974609375,-18.444717407226562,1.8507356345743466,,0.7687273244990291,1.0036715073473048,0.9279561817951485,edge_oversharpening_or_ringing,1
