epoch,train_loss,val_loss,psnr,ssim,lpips,niqe,lr
1,0.041649351827800274,0.038480020659044385,25.47681897163391,0.7101055322328578,0.45783150851726534,5.967680263615896,0.0001
2,0.04019577596790907,0.03802775546908379,25.532292947769164,0.7153787975233581,0.46803845822811124,6.3086108088069865,9.999726120980734e-05
3,0.039633816539696075,0.037759068803861734,25.58856777191162,0.7193132977379442,0.4585467657446861,6.3682998577428584,9.998904513956854e-05
4,0.03908276260353443,0.037396892122924325,25.632206783294677,0.7213280934685935,0.44956144005060195,6.311702035464177,9.99753526902683e-05
5,0.03887650804457868,0.037062698006629945,25.70858254432678,0.7255958207549902,0.43983602233231067,6.222088694033529,9.995618536343798e-05
6,0.03865284018400239,0.03691744149662554,25.727615394592284,0.7260755639921693,0.4347861240059137,6.226217538573732,9.993154526099097e-05
7,0.038535172074306304,0.036773545695468784,25.76979147911072,0.7293956113097948,0.43392458103597165,6.235187730648214,9.990143508499217e-05
8,0.038224754991327846,0.03652396733872593,25.817275466918947,0.7305101872952824,0.42954486824572086,6.18432251973834,9.986585813736167e-05
9,0.038121268493918385,0.03640985809266567,25.841284999847414,0.7324042694842933,0.42560720190405843,6.238568328276723,9.982481831951275e-05
10,0.03816698087243045,0.036268818639218804,25.878813524246215,0.7342995727553513,0.42360237419605257,6.26327861002764,9.977832013192385e-05
11,0.03765168120493976,0.0362230122089386,25.88979306221008,0.7348005739525751,0.42201421096920966,6.28168793543274,9.972636867364526e-05
12,0.037797173337511175,0.036197247793897984,25.876894302368164,0.7312195785813054,0.41687351927161215,6.276793472684821,9.966896964173981e-05
13,0.037881066045928294,0.036020571179687974,25.921485471725465,0.7368898615865137,0.41930569797754286,6.298518986455378,9.960612933065818e-05
14,0.03780135178438774,0.0361136195063591,25.890595378875734,0.7314639131976806,0.4149889661371708,6.296516398435915,9.953785463154861e-05
15,0.03766733110405323,0.03592917895875871,25.9426957321167,0.7361947123584948,0.415329060703516,6.2872612269433965,9.946415303150127e-05
16,0.037857164015493744,0.03586830341257155,25.955165166854858,0.7374844297196688,0.4130803319066763,6.295986480013543,9.938503261272713e-05
17,0.03755724199525103,0.03588407281786203,25.957150602340697,0.7370203954615481,0.41385783277451993,6.361803398425042,9.930050205167172e-05
18,0.037555310545807206,0.03581895358860493,25.959935989379883,0.7369694636248861,0.4118540700525045,6.360537674056253,9.921057061806362e-05
19,0.037568671560687265,0.03578483988530934,25.97066473007202,0.7381898259079591,0.4104373733699322,6.3442926620369136,9.9115248173898e-05
20,0.03755019305319321,0.03574877742677927,25.98033257484436,0.7400942521546585,0.40912334352731705,6.3426144894383345,9.901454517235501e-05
21,0.03748600107685822,0.035753623684868216,25.971215505599975,0.7361935752817286,0.41058313347399233,6.3697747953299,9.89084726566536e-05
22,0.03746348310534547,0.03578140075318515,25.9588037109375,0.7350141532534126,0.4091577927023172,6.374966071568371,9.879704225884044e-05
23,0.0374553360998994,0.035719330497086046,25.984255361557008,0.737978710014449,0.4086029689013958,6.39749705535615,9.868026619851436e-05
24,0.03723330528861502,0.035669893138110635,25.99973828315735,0.7380457074605995,0.4060268643498421,6.356256879397234,9.855815728148632e-05
25,0.03748966369596196,0.03556603398174048,26.01466428756714,0.7410953156856916,0.406406195089221,6.344261486342763,9.843072889837512e-05
26,0.0371987363777873,0.03558506965637207,26.013156700134278,0.7399266277663566,0.407708136215806,6.353840732284414,9.829799502313895e-05
27,0.037504201118902465,0.03567053329199552,26.013379106521608,0.7419926757082301,0.40444052919745443,6.299375633102882,9.815997021154302e-05
28,0.037361646661671195,0.03553348531015217,26.02794282913208,0.7410012314060319,0.4045311661809683,6.3066933481117315,9.80166695995633e-05
29,0.037331549530258266,0.03549315284006298,26.032798480987548,0.7416351764384861,0.40504255674779416,6.355231648702712,9.786810890172675e-05
30,0.0373547232210091,0.03557853503152728,26.01965883255005,0.7395523332064315,0.4050793801248074,6.369230310429782,9.771430440938803e-05
31,0.037032072068896235,0.03548998694866896,26.043900356292724,0.742800993129106,0.4024320164322853,6.318700842513282,9.755527298894293e-05
32,0.0370412651085999,0.03545964687131345,26.047524251937865,0.7420865492749639,0.400284029468894,6.320396724655215,9.739103207997881e-05
33,0.03736364552978336,0.03547819527797401,26.030290660858153,0.7392051785422834,0.40372431129217146,6.386226509128936,9.722159969336219e-05
34,0.03721924060274188,0.03546044643037021,26.044680767059326,0.740973328471033,0.40241585060954094,6.371187839116976,9.704699440926357e-05
35,0.03710704650048439,0.03544527757912874,26.04817428588867,0.743642337728503,0.40111447796225547,6.378019521293941,9.686723537511998e-05
36,0.037137445334981124,0.035394279612228276,26.063328514099123,0.7422861220652511,0.40103786908090117,6.342473753215179,9.668234230353521e-05
37,0.037201142915320104,0.0353703588526696,26.05834327697754,0.7426977445281466,0.4008774045854807,6.396185252973734,9.649233547011815e-05
38,0.037214520455497065,0.03535076911561191,26.0669744682312,0.7433916361157047,0.40050881475210187,6.383505224515293,9.629723571125924e-05
39,0.03713658649656104,0.03536273493431508,26.065194272994994,0.744431274121072,0.40070174939930436,6.369790872701593,9.609706442184561e-05
40,0.03706923526961629,0.035361387813463804,26.056097593307495,0.7433970316347731,0.39980507373809815,6.404321070653557,9.589184355291486e-05
41,0.037067991953979175,0.03533723657950759,26.06818567276001,0.7424050252889303,0.398575169891119,6.354461848990808,9.568159560924792e-05
42,0.03719775455935699,0.03552012519910932,26.032923936843872,0.7463696233606385,0.40263243950903416,6.3739451316221345,9.54663436469011e-05
43,0.037135414234021814,0.03538921621628106,26.061797895431518,0.745432214035762,0.398957130163908,6.399860589868646,9.524611127067769e-05
44,0.03700871345382638,0.03526905246078968,26.080447206497194,0.7457677389656356,0.39928182534873485,6.391279150573069,9.502092263153959e-05
45,0.03703357079407064,0.03527020273730159,26.08055031776428,0.7446513284480392,0.3985216270387173,6.388734813684911,9.479080242395869e-05
46,0.03706148681344419,0.03529682835564017,26.07805570602417,0.7455240666617493,0.3987981776893139,6.42020820132732,9.455577588320899e-05
47,0.03700329531438467,0.03521952980197966,26.089474906921385,0.7436096262663929,0.39705115765333177,6.4109074312458345,9.431586878259919e-05
48,0.036904067130441344,0.03527853719890118,26.07497197151184,0.7423377227729365,0.3972575557976961,6.371359165473185,9.407110743064637e-05
49,0.03691523848101497,0.03530677079223096,26.077793579101563,0.7401348307602258,0.3982898622006178,6.415286855120143,9.3821518668191e-05
50,0.03681654547818187,0.035309696216136215,26.071715860366822,0.7410220194594335,0.3968255300819874,6.395331576383274,9.35671298654535e-05
51,0.036892819218337536,0.035312322536483406,26.08284210205078,0.7468253345490611,0.3980147738754749,6.3854897969829905,9.330796891903274e-05
52,0.03682246912134493,0.03521451186388731,26.102680950164796,0.7427835744271813,0.39597193747758863,6.386433176710368,9.304406424884702e-05
53,0.036939551417783996,0.03517318419180811,26.110629940032958,0.7460295085305624,0.3942601914703846,6.413630512867923,9.277544479501734e-05
54,0.036770088166543625,0.035201406292617324,26.10720461845398,0.7451870091460403,0.3943346679955721,6.356440820898934,9.250214001469389e-05
