time_label,zoom_label,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_y,std_y,tint_rg,tint_bg,edge_density,high_freq_energy,dark_region_ratio,dark_noise_std,hot_pixel_ratio,hot_pixel_count,temporal_noise
day,1x,109.72537943522136,110.94932098388672,108.26158854166667,68.7820053100586,67.59234415690104,69.69235661824544,110.28492940266928,68.03078206380208,-1.2239415486653646,-2.687732442220052,0.059825135030864195,260.1437072753906,0.1333147505144033,11.534685198465983,0.00017988040123456792,373.0,1.186153421799342
day,2x,112.22562408447266,112.91374359130859,110.31891174316407,67.04938837687175,66.15587514241537,68.24172668457031,112.41530354817708,66.5074592590332,-0.6881195068359375,-2.594831848144531,0.08731526491769546,558.2704615275065,0.1738564493312757,12.539618810017904,0.00016853137860082303,349.46666666666664,1.4630099336306255
day,3x,116.68885396321615,117.37464141845703,115.92611541748047,56.32706019083659,55.006455993652345,55.798745473225914,116.99813893636068,55.35887120564779,-0.6857874552408855,-1.4485260009765626,0.07439519032921811,309.04511439005535,0.0828179012345679,11.620927810668945,0.00015432098765432098,320.0,1.7340404788653057
day,4x,117.46649576822917,118.2540781656901,117.14735260009766,53.3811887105306,51.702414449055986,52.201823170979814,117.87142944335938,52.06302998860677,-0.7875823974609375,-1.106725565592448,0.07482481352880659,367.05021845499675,0.09959423225308643,13.022972615559896,0.00020280349794238683,420.53333333333336,2.055784543355306
day,5x,114.6215815226237,116.21738739013672,115.28472442626953,54.44660263061523,52.221639506022136,52.33537673950195,115.61992645263672,52.62671763102214,-1.595805867513021,-0.9326629638671875,0.0754262795781893,414.61171747843423,0.09195344650205763,10.841002718607585,0.00020929783950617283,434.0,3.899997969468435
day,6x,115.69628295898437,117.75151214599609,117.0661605834961,54.70041275024414,51.866110738118486,51.95225931803385,117.04670817057291,52.43245391845703,-2.0552291870117188,-0.6853515625,0.05506725823045267,268.91074295043944,0.07874456661522634,11.508772214253744,0.0001265432098765432,262.4,4.549404303232829
day,7x,114.85877838134766,119.80196380615234,120.74409484863281,56.43789901733398,51.39235725402832,49.46007308959961,118.42228393554687,52.37488632202148,-4.943185424804687,0.9421310424804688,0.09265909529320988,457.25206537246703,0.033777006172839505,7.813874363899231,3.3275462962962965e-05,69.0,7.779123663902283
night,1x,92.2576889038086,93.18886795043946,91.25728607177734,55.79211616516113,55.92744483947754,55.973324584960935,92.69136962890624,55.695573043823245,-0.9311790466308594,-1.9315818786621093,0.035800829475308646,169.549405670166,0.1184855324074074,12.274366092681884,8.796296296296296e-05,182.4,1.7786845862865448
night,2x,91.09396514892578,92.52625732421875,90.48227157592774,51.26804885864258,50.80260887145996,50.0063232421875,91.86689605712891,50.56526870727539,-1.4322921752929687,-2.0439857482910155,0.04234673996913581,137.96854476928712,0.11165364583333333,10.64028902053833,5.189043209876544e-05,107.6,2.1779217422008514
night,3x,86.36842422485351,88.88655242919921,87.73242874145508,52.50219573974609,52.015662384033206,50.94924049377441,88.00124588012696,51.80777778625488,-2.518128204345703,-1.1541236877441405,0.05260903742283951,142.11015090942382,0.12669666280864197,8.016832876205445,6.047453703703704e-05,125.4,2.1786298751831055
night,4x,84.41411437988282,88.33336486816407,85.47680435180663,47.53912887573242,47.21092681884765,45.75673065185547,86.83687973022461,46.83155746459961,-3.91925048828125,-2.8565605163574217,0.044255883487654316,88.33965911865235,0.10210850694444444,9.321636295318603,2.281057098765432e-05,47.3,1.7242039442062378
night,5x,85.5991928100586,88.36587295532226,84.73565292358398,42.93618469238281,42.84277458190918,41.37052574157715,87.1245849609375,42.39628105163574,-2.766680145263672,-3.6302200317382813,0.04829422260802469,95.96975593566894,0.08922718942901234,9.456857490539551,3.158757716049383e-05,65.5,1.8710027933120728
night,6x,83.98661346435547,87.61006088256836,82.07353439331055,41.792060470581056,41.6805233001709,40.34176483154297,85.8951202392578,41.20040512084961,-3.6234474182128906,-5.536526489257812,0.02324194637345679,35.36446685791016,0.08282648533950618,10.089584350585938,9.837962962962963e-06,20.4,1.3739795088768005
night,7x,84.77893676757813,87.23020935058594,83.89807434082032,41.630812072753905,41.48105010986328,40.55763130187988,86.11541519165038,41.13477783203125,-2.4512725830078126,-3.332135009765625,0.00742746913580247,18.158275032043456,0.0836715374228395,9.868308925628662,9.645061728395062e-08,0.2,1.3662200272083282
