epoch,train_loss,val_loss,psnr,ssim,lpips,niqe,lr
1,0.08460522121910391,0.10427716523408889,23.8827286473027,0.7164527621494201,0.5174584805965423,6.238263159129349,5e-05
2,0.08303230101692266,0.10375237100654178,23.9033731813784,0.7183792625898721,0.5212590912977855,6.370972381367627,4.998768868112501e-05
3,0.08192989859601547,0.10363675811224514,23.878866534762913,0.7186971174422846,0.5216107052785379,6.421061546122327,4.995076687428538e-05
4,0.08164885678681834,0.10392849704733602,23.82259531374331,0.7195112045019111,0.5247212067798331,6.500099453904848,4.988927101684685e-05
5,0.0815359103525507,0.10416780174882323,23.76440313833731,0.7203596846867798,0.5199032635600479,6.425670086133346,4.9803261797796235e-05
6,0.08146253491527047,0.1027268288312135,23.889046534785518,0.7230124644233782,0.5196859611405267,6.430475017825235,4.9692824097848696e-05
7,0.08105202038483374,0.10304741726981269,23.886674457126194,0.7216581567681396,0.5237615408720794,6.461872451897074,4.955806690568079e-05
8,0.08128598775586178,0.1023789534414256,23.896459466439705,0.7227952266674952,0.518400059805976,6.1811041191353135,4.9399123210371755e-05
9,0.08052706615678196,0.1030854542222288,23.859407043457033,0.7226289503614706,0.5266068913318492,6.660975511561149,4.921614987015935e-05
10,0.08112881602398281,0.10294511944607453,23.819575557002313,0.7229111349043885,0.5200931685942191,6.284835413681135,4.900932745763974e-05
11,0.08118070006884377,0.10255016358914198,23.883536868625217,0.7237950217236498,0.5250053953241419,6.587976181288843,4.877886008156409e-05
12,0.08119760485815591,0.10280332010653284,23.877348285251195,0.7224735345311661,0.5213856034808688,6.299461963758315,4.8524975185407935e-05
13,0.08057357390122168,0.10264304967390167,23.87382214864095,0.7232180299694954,0.5195836042916333,6.158093876032122,4.824792332291188e-05
14,0.0805938733292037,0.10234635806194058,23.89058573687518,0.7245769453931299,0.5191786401801639,6.3654746379733105,4.7947977910815334e-05
15,0.08039394663325672,0.10284450517760382,23.86924170034903,0.7231838457293892,0.5279325407964212,6.510883288921524,4.7625434959027196e-05
16,0.08081953490859475,0.10249928271880857,23.923691968564633,0.7235120178146981,0.5230376784448271,6.352700717891137,4.7280612778499785e-05
17,0.08103279326239536,0.10264487288616321,23.858016897130895,0.7242757647576602,0.5199747112062242,6.236108095373563,4.69138516670944e-05
18,0.08017651781696698,0.10300909907177642,23.869963893183954,0.7225365175905895,0.5354349354902903,6.682775085719676,4.65255135737484e-05
