relative_path,time_of_day,weather,scene,zoom,model,config,checkpoint,output_path,raw_sharpness_laplacian_var,raw_tenengrad,raw_edge_density,raw_hf_energy,raw_ringing_proxy,raw_local_contrast,raw_luma_mean,raw_luma_std,raw_saturation_mean,raw_niqe,raw_brisque,raw_piqe,output_sharpness_laplacian_var,output_tenengrad,output_edge_density,output_hf_energy,output_ringing_proxy,output_local_contrast,output_luma_mean,output_luma_std,output_saturation_mean,raw_output_rgb_mae,raw_output_diff_p95,output_minus_raw_luma_mean,raw_output_lowfreq_luma_mae,raw_output_chroma_mae,flat_raw_hf,flat_output_hf,flat_hf_ratio,strong_edge_raw_grad,strong_edge_output_grad,strong_edge_grad_ratio,output_niqe,output_brisque,output_piqe,niqe,output_minus_raw_niqe,brisque,output_minus_raw_brisque,piqe,output_minus_raw_piqe,sharpness_ratio,edge_density_ratio,hf_energy_ratio,ringing_ratio,failure_labels,risk_score,comparison_path
morning/sunny/building/1x/frame_4375.png,morning,sunny,building,1x,deploy,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/train_config.yaml,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/best.pth,outputs/deploy/morning/sunny/building/1x/frame_4375.png,619.9995727539062,12590.490234375,0.09866174768518518,9.638251304626465,9.584864616394043,26.46870994567871,131.06985473632812,58.41965103149414,20.75249671936035,4.6446839801467705,36.66375732421875,42.352378845214844,599.771728515625,13914.43359375,0.09725983796296296,9.7239408493042,9.794816017150879,26.944543838500977,131.41502380371094,58.84625244140625,20.272279739379883,2.078939914703369,6.0,0.345146119594574,0.3451269268989563,0.5706965923309326,3.775876522064209,3.4730098247528076,0.9197890355943554,250.17066955566406,265.78179931640625,1.0624019186120803,5.478955465666705,45.17059326171875,45.112586975097656,5.478955465666705,0.8342714855199347,45.17059326171875,8.5068359375,45.112586975097656,2.7602081298828125,0.9673744222944647,0.985790747122223,1.008890569665537,1.0219044722236068,balanced,0,morning/sunny/building/1x/frame_4375.compare.jpg
morning/sunny/building/3x/frame_4475.png,morning,sunny,building,3x,deploy,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/train_config.yaml,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/best.pth,outputs/deploy/morning/sunny/building/3x/frame_4475.png,380.989501953125,8327.80859375,0.05014998070987654,6.866317272186279,11.051240921020508,23.028785705566406,129.25306701660156,63.98367691040039,23.99672508239746,4.567134206396833,23.15576171875,46.53546905517578,358.1405029296875,9373.9169921875,0.05020929783950617,6.84552001953125,11.685236930847168,23.157249450683594,129.55099487304688,64.41064453125,24.049625396728516,1.812354326248169,6.0,0.2979012429714203,0.29882463812828064,0.4021327495574951,2.109374523162842,1.9328579902648926,0.9163180691908251,185.51609802246094,198.27383422851562,1.0687688903661077,5.64010703589884,21.19384765625,46.755470275878906,5.64010703589884,1.0729728295020067,21.19384765625,-1.9619140625,46.755470275878906,0.220001220703125,0.9400272214685623,1.001182794664923,0.996971119767612,1.0573687619659744,balanced,0,morning/sunny/building/3x/frame_4475.compare.jpg
morning/sunny/building/5x/frame_4675.png,morning,sunny,building,5x,deploy,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/train_config.yaml,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/best.pth,outputs/deploy/morning/sunny/building/5x/frame_4675.png,224.94544982910156,5180.52001953125,0.038140432098765435,5.205682277679443,11.147021293640137,18.6975040435791,127.7144546508789,66.48572540283203,35.36497497558594,4.484361252671954,24.16357421875,42.3167610168457,216.11614990234375,6077.921875,0.038328510802469136,5.4020676612854,12.166839599609375,19.10577964782715,127.9156494140625,66.84849548339844,35.247032165527344,1.5920050144195557,6.0,0.20118296146392822,0.2113509625196457,0.44251108169555664,1.168179988861084,1.113792896270752,0.9534428828528756,138.7718048095703,150.0084228515625,1.0809719096570924,5.358224979435644,21.25482177734375,50.28616714477539,5.358224979435644,0.8738637267636893,21.25482177734375,-2.90875244140625,50.28616714477539,7.9694061279296875,0.9607491508120493,1.0049312158608132,1.0377251958783587,1.0914879660767391,oversharpening_or_ringing_risk,1,morning/sunny/building/5x/frame_4675.compare.jpg
morning/sunny/building/7x/frame_4825.png,morning,sunny,building,7x,deploy,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/train_config.yaml,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/best.pth,outputs/deploy/morning/sunny/building/7x/frame_4825.png,176.9461212158203,3272.736572265625,0.029928144290123457,4.467324256896973,9.9493989944458,16.67691421508789,134.59716796875,59.410865783691406,36.12824249267578,4.53188118262842,26.581787109375,43.34239196777344,102.2823486328125,3830.11083984375,0.029739583333333333,4.248718738555908,11.389078140258789,16.630447387695312,134.7772674560547,59.7220458984375,35.71539306640625,1.9055691957473755,7.0,0.18009547889232635,0.19340279698371887,0.45265433192253113,1.2704070806503296,1.1307002305984497,0.8900298556425212,109.38656616210938,110.13854217529297,1.0068744823022342,5.334732916070068,24.902587890625,39.7103157043457,5.334732916070068,0.8028517334416474,24.902587890625,-1.67919921875,39.7103157043457,-3.6320762634277344,0.5780423324909124,0.9936995439823394,0.9510656702379359,1.1447001116968654,balanced,0,morning/sunny/building/7x/frame_4825.compare.jpg
morning/sunny/dark/1x/frame_3425.png,morning,sunny,dark,1x,deploy,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/train_config.yaml,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/best.pth,outputs/deploy/morning/sunny/dark/1x/frame_3425.png,419.236083984375,3778.8115234375,0.14809461805555554,6.754533290863037,5.197938919067383,11.344756126403809,16.76122283935547,11.66038990020752,137.7530517578125,4.507832973059621,39.13232421875,11.756168365478516,198.6116180419922,3065.334228515625,0.10154899691358024,5.8354291915893555,4.7400360107421875,10.598335266113281,16.51524543762207,10.931477546691895,124.89698028564453,2.779458999633789,8.0,-0.245982825756073,0.24614804983139038,1.2892385721206665,5.401699542999268,4.698184013366699,0.8697603367176648,119.39854431152344,107.57999420166016,0.9010159614758164,7.188860656941728,45.79913330078125,28.322898864746094,7.188860656941728,2.6810276838821068,45.79913330078125,6.66680908203125,28.322898864746094,16.566730499267578,0.4737464775322023,0.6857034931241431,0.8639278156320632,0.9119068316394621,balanced,0,morning/sunny/dark/1x/frame_3425.compare.jpg
morning/sunny/dark/7x/frame_4275.png,morning,sunny,dark,7x,deploy,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/train_config.yaml,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/best.pth,outputs/deploy/morning/sunny/dark/7x/frame_4275.png,231.72430419921875,2933.434814453125,0.11605131172839506,6.014922142028809,4.854320049285889,10.165678977966309,13.955269813537598,10.450343132019043,152.092529296875,4.495338889586303,38.8441162109375,12.247478485107422,124.7170181274414,2541.234375,0.08090760030864197,5.269100666046143,4.466038703918457,9.80004596710205,13.683587074279785,10.116106986999512,134.0691375732422,2.4519124031066895,7.0,-0.27167871594429016,0.27177223563194275,1.1728527545928955,4.838408470153809,4.174345970153809,0.8627518730391752,106.185302734375,100.2125473022461,0.9437515806959661,7.780339179785049,46.60308837890625,31.987592697143555,7.780339179785049,3.285000290198746,46.60308837890625,7.75897216796875,31.987592697143555,19.740114212036133,0.5382129360941755,0.6971709246854274,0.87600479966793,0.9200132373998391,balanced,0,morning/sunny/dark/7x/frame_4275.compare.jpg
morning/sunny/flat/1x/frame_0225.png,morning,sunny,flat,1x,deploy,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/train_config.yaml,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/best.pth,outputs/deploy/morning/sunny/flat/1x/frame_0225.png,1071.5596923828125,5391.62548828125,0.26914689429012345,8.558423042297363,5.5251383781433105,11.282639503479004,151.2290496826172,14.812651634216309,0.0,8.814976639845327,66.81524658203125,41.922950744628906,128.46902465820312,1355.2196044921875,0.04328800154320988,3.902313232421875,3.6698262691497803,5.7430195808410645,151.58160400390625,11.109776496887207,2.7707667350769043,5.39019775390625,16.0,0.3524956703186035,0.352343887090683,0.6695223450660706,7.02898645401001,3.510176420211792,0.4993858564358521,133.3445587158203,58.82550811767578,0.4411541699503677,8.538385706130633,31.22796630859375,5.917209625244141,8.538385706130633,-0.2765909337146937,31.22796630859375,-35.5872802734375,5.917209625244141,-36.005741119384766,0.11988975095967666,0.16083411126619998,0.4559617131726133,0.6642053136021189,oversmoothing_risk;large_raw_deviation,2,morning/sunny/flat/1x/frame_0225.compare.jpg
morning/sunny/flat/3x/frame_1375.png,morning,sunny,flat,3x,deploy,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/train_config.yaml,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/best.pth,outputs/deploy/morning/sunny/flat/3x/frame_1375.png,636.5153198242188,1799.968017578125,0.038381076388888886,5.256881237030029,5.155566692352295,7.0334858894348145,147.4545135498047,8.378357887268066,0.0,16.681528392129863,114.90582275390625,48.978580474853516,40.98491668701172,187.4410400390625,1.9772376543209878e-05,1.6836669445037842,2.489697217941284,2.5166666507720947,147.61111450195312,5.163233280181885,1.5687248706817627,3.8984227180480957,11.0,0.1565817892551422,0.1562473028898239,0.496786504983902,4.5040602684021,1.715617299079895,0.38090460536589194,75.52730560302734,18.015588760375977,0.23853080176150043,12.519693182296587,55.995361328125,4.110562801361084,12.519693182296587,-4.161835209833276,55.995361328125,-58.91046142578125,4.110562801361084,-44.86801767349243,0.06438952121110013,0.0005151595109754106,0.320278672579448,0.48291436548274524,oversmoothing_risk,1,morning/sunny/flat/3x/frame_1375.compare.jpg
morning/sunny/flat/5x/frame_1675.png,morning,sunny,flat,5x,deploy,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/train_config.yaml,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/best.pth,outputs/deploy/morning/sunny/flat/5x/frame_1675.png,647.0767822265625,1803.10693359375,0.039621913580246915,5.233380317687988,5.107624530792236,6.925045967102051,147.95556640625,7.866817474365234,0.37177759408950806,16.94110497849671,118.68914794921875,48.89833450317383,39.708919525146484,171.9614715576172,1.736111111111111e-05,1.6137959957122803,2.6077075004577637,2.1273765563964844,148.07937622070312,4.28202486038208,1.741902470588684,3.9164061546325684,11.0,0.12381076067686081,0.1542252153158188,0.4692286252975464,4.467647552490234,1.6450990438461304,0.36822489341827425,75.79236602783203,17.24605369567871,0.2275434136644542,12.624766455303376,58.38287353515625,4.050624847412109,12.624766455303376,-4.316338523193334,58.38287353515625,-60.3062744140625,4.050624847412109,-44.84770965576172,0.06136662698437403,0.00043816942551119765,0.3083658931222537,0.5105519179682705,oversmoothing_risk,1,morning/sunny/flat/5x/frame_1675.compare.jpg
morning/sunny/flat/7x/frame_2225.png,morning,sunny,flat,7x,deploy,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/train_config.yaml,checkpoints/csuav_deploy/train_svfocusdenoise_adv_x1_dim32_block3_epoch300_lr1e-4_charbonnier_edge_ssim_hotpixel_260309/best.pth,outputs/deploy/morning/sunny/flat/7x/frame_2225.png,707.0181884765625,2053.8740234375,0.0630979938271605,5.532901763916016,5.349430561065674,7.311549663543701,148.60020446777344,12.57800579071045,0.9284548759460449,13.965969942777129,109.635009765625,49.9803581237793,38.816375732421875,185.6246337890625,6.751543209876544e-06,1.6491438150405884,2.605376958847046,2.200488567352295,148.69427490234375,10.438756942749023,2.1122071743011475,4.183385848999023,12.0,0.0940755233168602,0.14730653166770935,0.44007620215415955,4.567820072174072,1.660183310508728,0.36345199335282863,81.09825134277344,17.865814208984375,0.22029839007837468,11.463328069129313,46.20306396484375,4.43071985244751,11.463328069129313,-2.502641873647816,46.20306396484375,-63.43194580078125,4.43071985244751,-45.54963827133179,0.05490152356060445,0.00010700091715071843,0.2980612859956826,0.48703818642110236,oversmoothing_risk,1,morning/sunny/flat/7x/frame_2225.compare.jpg
