epoch,train_loss,val_loss,psnr,ssim,lpips,niqe,lr
1,0.06264022112666787,0.04681720046326518,24.078109941482545,0.7046741430075153,0.4453001829981804,6.253082552403935,0.0001
2,0.060547744548069195,0.04226724419742823,24.81203664779663,0.7164108716047474,0.42855990275740624,6.244200857820058,9.999726120980734e-05
3,0.060036522795917924,0.05038820357993245,23.676476287841798,0.7102920544592085,0.4308384822309017,6.212809172365253,9.998904513956854e-05
4,0.05980875360501277,0.047326665725559,24.10935968399048,0.7171205207162782,0.42489490218460557,6.242619597990406,9.99753526902683e-05
5,0.05954968775199218,0.046311273649334905,24.255786151885985,0.7103917468275647,0.4300899425894022,6.26886657788049,9.995618536343798e-05
6,0.05933902413620577,0.05444890031591058,23.141336879730225,0.7098093376247916,0.42268172778189184,6.184642299918749,9.993154526099097e-05
7,0.05912937111668772,0.0481613177806139,23.927063961029052,0.7162971779935904,0.42178097993135455,6.281026704140295,9.990143508499217e-05
8,0.05912424784831025,0.04846013670787215,23.901065826416016,0.7168554646985147,0.41714518792927263,6.19845804997908,9.986585813736167e-05
9,0.058951316597303016,0.04980098171159625,23.728597660064697,0.712456801671102,0.41443395137786865,6.248442255788348,9.982481831951275e-05
10,0.05885306210196638,0.04461854001507163,24.446011543273926,0.7190447305062682,0.419289288893342,6.265658544702018,9.977832013192385e-05
11,0.05876141776173533,0.04762866597622633,24.005338926315307,0.7021110712312193,0.42130914390087126,6.308122853293381,9.972636867364526e-05
12,0.0586655659189859,0.04701428646221757,24.1023295211792,0.7124067808958497,0.4219816166907549,6.313350953349626,9.966896964173981e-05
13,0.05861765356468303,0.04713521273806691,24.084623374938964,0.7164198926874765,0.41356061220169066,6.289824702396019,9.960612933065818e-05
14,0.05846417960408446,0.04754557579755783,24.049110450744628,0.7136419264778686,0.4119318687915802,6.23367689503524,9.953785463154861e-05
15,0.05848678768939012,0.05053593816235662,23.62298427581787,0.7117297658643605,0.4132342682033777,6.2651163553933555,9.946415303150127e-05
16,0.05843330434487237,0.04924759866669774,23.83846742630005,0.7016141030794978,0.414222162142396,6.312364836231853,9.938503261272713e-05
17,0.05826652646064758,0.04913983587175608,23.79935194015503,0.7095041294018953,0.4133232467621565,6.254276721667029,9.930050205167172e-05
18,0.05831608825496265,0.048125907387584446,23.957676277160644,0.7078810387632538,0.4177987646311522,6.342015445202848,9.921057061806362e-05
19,0.058250320913245925,0.05084392139688134,23.556822471618652,0.6999678082691146,0.4188853071630001,6.362636810737353,9.9115248173898e-05
20,0.05814352873712778,0.04509352870285511,24.38087043762207,0.7143146794304787,0.4112007188051939,6.346661254915959,9.901454517235501e-05
21,0.0581622537733479,0.04564776310697198,24.325920572280882,0.713823613671016,0.4166569744795561,6.34377582365411,9.89084726566536e-05
22,0.058076160468838435,0.044514288175851104,24.49719373703003,0.7210590187699961,0.41083845965564253,6.363531883644275,9.879704225884044e-05
23,0.05806639444373258,0.045731477066874505,24.338665542602538,0.7253429241688307,0.40764508575201036,6.269402402322619,9.868026619851436e-05
24,0.05805858398799772,0.04911483762785793,23.81554229736328,0.7138061200354486,0.40734603233635425,6.319152318716686,9.855815728148632e-05
25,0.058012579129887866,0.04882052738219499,23.835064392089844,0.7107124963310204,0.4134658130258322,6.415604985751447,9.843072889837512e-05
26,0.05789267138711044,0.04672374714165926,24.151840257644654,0.7114269378692929,0.41099194921553134,6.391704685941119,9.829799502313895e-05
