epoch,train_loss,val_loss,psnr,ssim,lpips,niqe,lr
1,0.17179172091624317,0.17445630762312148,23.369559422245732,0.6687723868296908,0.6072777644351677,5.287672009237444,1e-05
1,0.17047259825117447,0.17267530897149333,23.35535529807762,0.6606098407620393,0.6158051625446037,5.517486212508823,1e-05
2,0.17315003100563497,0.17365829332007301,23.229739676581488,0.6570389146301604,0.6260535564687517,5.59739176883271,9.972883382072953e-06
3,0.17276487061206033,0.17349033868975108,23.340465150056062,0.6544924263742238,0.6253713353916451,5.641697215491822,9.891830623632339e-06
4,0.17418196183793686,0.17371814090896537,23.303006249886973,0.6612128144615542,0.6171462661690182,5.59162725983946,9.757729755661012e-06
5,0.17304233680753148,0.17410620737958837,23.262960603502062,0.6576410711894536,0.6233036875724792,5.663503164734499,9.572050015330875e-06
6,0.1724030200172873,0.17291267149978215,23.264988002070673,0.6485916638374245,0.634245240909082,5.800580702011219,9.336825748732975e-06
7,0.17252730841145797,0.1733892574906349,23.341365517510308,0.6604750527122752,0.6168589448487317,5.592426077980926,9.054634122155993e-06
8,0.17252939676537232,0.1730228504648915,23.32896622551812,0.6576261354889864,0.6209388646814559,5.671809141647516,8.728566886113104e-06
9,0.1714562195188859,0.172875690791342,23.328165011935763,0.6562831056128055,0.6223736266295116,5.707024047696606,8.362196501476351e-06
10,0.17126453317263546,0.1736786057551702,23.366261150218822,0.662320648516331,0.6124417786244993,5.600945710721023,7.959536998847744e-06
11,0.17253747626262553,0.17378098263784691,23.375043939661097,0.666822326755131,0.6052205756858543,5.541849301334969,7.525000000000001e-06
1,0.17007263004779816,0.17280724600509362,23.267426511976453,0.6497948379120215,0.6357843478520712,5.691709739278328,1e-05
2,0.17087703987079508,0.17312295254733828,23.31797543278447,0.652933877989412,0.6291659657601957,5.612782981288285,9.972883382072953e-06
3,0.16827197898836696,0.173567738963498,23.34126023186578,0.6605584357013486,0.6158946445694676,5.6144123075311025,9.891830623632339e-06
4,0.17027818499242559,0.17303322746797845,23.34041019015842,0.6552538196086263,0.6258790415746195,5.594662783625835,9.757729755661012e-06
5,0.1689134849344983,0.1733857329244967,23.358592916418004,0.6626665908320966,0.611928372029905,5.581191994971226,9.572050015330875e-06
6,0.17217006797299667,0.17452898787127602,23.36261161521629,0.6686234135246395,0.6028801778952281,5.5080204695933395,9.336825748732975e-06
7,0.17056293347302606,0.1729787606883932,23.3427938108091,0.6600774323682981,0.6158912435725883,5.655353380251541,9.054634122155993e-06
8,0.17252647219335332,0.1732384928950557,23.332997258504232,0.6562669182828977,0.6228761668558473,5.688781335838146,8.728566886113104e-06
9,0.17227033481878393,0.17319849839916937,23.39728082727503,0.6635369750836125,0.6096638811959161,5.588845568329178,8.362196501476351e-06
10,0.17028996655169656,0.17398920638693705,23.339546811139144,0.664688930690977,0.6105779402785831,5.601005001826874,7.959536998847744e-06
11,0.17207315739463358,0.17382018560612644,23.365494198269314,0.6606149649032297,0.618163835781592,5.583519193810156,7.525000000000001e-06
