time_label,zoom_label,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_y,std_y,tint_rg,tint_bg,edge_density,high_freq_energy,dark_region_ratio,dark_noise_std,hot_pixel_ratio,hot_pixel_count,temporal_noise
day,1x,110.3623545328776,111.23989562988281,109.21339975992838,69.27826334635417,68.00174051920573,70.29914220174153,110.75268096923828,68.49759343465169,-0.8775410970052083,-2.026495869954427,0.06180009002057613,272.99036560058596,0.13393123070987656,11.579778162638346,0.00018531378600823047,384.26666666666665,1.2160409887631733
day,2x,112.85180409749348,113.1594462076823,111.2469716389974,67.60830815633138,66.58095804850261,68.8579704284668,112.85330251057943,66.9977195739746,-0.3076421101888021,-1.9124745686848958,0.09023267103909464,581.5909820556641,0.17477160493827162,12.60380802154541,0.0001797196502057613,372.6666666666667,1.4938299059867859
day,3x,117.40708821614584,117.69748077392578,116.91715545654297,56.82501347859701,55.402092997233076,56.31475601196289,117.5279047648112,55.80932515462239,-0.29039255777994794,-0.7803253173828125,0.07728661908436214,324.34547932942706,0.08347456918724279,11.69044017791748,0.00014834104938271604,307.6,1.7665704290072124
day,4x,118.18356323242188,118.56981608072917,118.15736541748046,53.87917709350586,52.11625340779622,52.73402862548828,118.38849385579427,52.5184944152832,-0.3862528483072917,-0.4124506632486979,0.07765181327160493,384.64016977945965,0.10035661008230452,13.093555895487468,0.00019357638888888888,401.4,2.094826102256775
day,5x,115.3138437906901,116.52449340820313,116.26570536295573,54.94867045084636,52.643594614664714,52.87344462076823,116.11428883870443,53.085934448242185,-1.2106496175130208,-0.25878804524739585,0.07805742026748971,433.3490262349447,0.09280449459876543,10.943887964884441,0.00020724022633744854,429.73333333333335,3.960900147755941
day,6x,116.41751047770182,118.10067647298177,118.07646077473959,55.15264078776042,52.254268646240234,52.45937474568685,117.57376047770182,52.842821756998696,-1.6831659952799478,-0.0242156982421875,0.05720177469135802,281.15859069824216,0.07948189943415637,11.593705050150554,0.00012426054526748972,257.6666666666667,4.623958905537923
day,7x,115.55896530151367,120.16457138061523,121.74471054077148,56.851475143432616,51.7469783782959,49.94389953613281,118.94592208862305,52.741813278198244,-4.6056060791015625,1.58013916015625,0.09567144097222222,477.682754611969,0.03404730902777778,7.862084329128265,2.8742283950617282e-05,59.6,7.889912188053131
night,1x,92.81389465332032,93.41067810058594,92.12183990478516,56.227481842041016,56.29780235290527,56.45002555847168,93.08435592651367,56.09387130737305,-0.596783447265625,-1.2888381958007813,0.037312451774691356,177.09111862182618,0.11935759066358025,12.404657745361328,8.506944444444444e-05,176.4,1.824367344379425
night,2x,91.65710830688477,92.74631423950196,91.33512802124024,51.719028091430665,51.17633056640625,50.47728385925293,92.2578514099121,50.96728401184082,-1.0892059326171875,-1.4111862182617188,0.044400945216049384,144.7407539367676,0.11256510416666668,10.800529289245606,5.082947530864198e-05,105.4,2.23315691947937
night,3x,86.89037475585937,89.07922592163087,88.54286193847656,52.97184944152832,52.40500679016113,51.42961730957031,88.36372528076171,52.234199142456056,-2.188851165771484,-0.5363639831542969,0.05508617862654321,149.75976638793946,0.12792443094135802,8.14954195022583,6.230709876543211e-05,129.2,2.2446590065956116
night,4x,84.93467407226562,88.5441390991211,86.27949829101563,47.97324562072754,47.585710525512695,46.19395751953125,87.20730438232422,47.227987670898436,-3.6094650268554687,-2.2646408081054688,0.04714221643518518,93.46436386108398,0.10313835841049383,9.453189086914062,2.3582175925925926e-05,48.9,1.7868812084197998
night,5x,86.14475936889649,88.59420852661133,85.5605255126953,43.37148246765137,43.213008880615234,41.78890190124512,87.5155517578125,42.788961029052736,-2.449449157714844,-3.033683013916016,0.05091218171296297,101.59846229553223,0.0901607349537037,9.582321834564208,3.235918209876543e-05,67.1,1.9387836456298828
night,6x,84.52281951904297,87.84782180786132,82.8876739501953,42.19015693664551,42.016164016723636,40.724951171875,86.28846588134766,41.55782966613769,-3.3250022888183595,-4.960147857666016,0.025177806712962963,37.600437545776366,0.08343214699074074,10.223191738128662,1.0271990740740741e-05,21.3,1.433819055557251
night,7x,85.33789291381837,87.47725143432618,84.73597030639648,41.99379539489746,41.7797119140625,40.9171802520752,86.52605361938477,41.462896728515624,-2.1393585205078125,-2.7412811279296876,0.007906635802469137,19.182605361938478,0.08411713927469136,9.989717388153077,1.4467592592592595e-07,0.3,1.421482115983963
