epoch,train_loss,val_loss,psnr,ssim,lpips,niqe,lr
1,0.07739338545350853,0.06428242797963321,31.391763191223145,0.8903754326476553,0.1501221922598779,3.59264195351046,1e-05
2,0.07614798331205998,0.06517441380769014,31.127266063690186,0.8895838763958633,0.15042263258248567,3.5985544360965678,9.999246091024137e-06
3,0.07627660391527578,0.06473118072375655,31.29387166976929,0.8891373965786146,0.1504830684699118,3.5989850384833306,9.996984593744525e-06
4,0.07644292739553189,0.0644495686609298,31.417917404174805,0.8885138428860703,0.15055021547712386,3.593554659466607,9.99321619703514e-06
5,0.07595405536233832,0.06464093724265695,31.326360569000244,0.8888001210909721,0.1500388317834586,3.606433917210785,9.98794204878613e-06
6,0.0757157553089868,0.06482697449624539,31.26714153289795,0.8886350633802839,0.15042284703813494,3.6070779014316785,9.98116375555414e-06
7,0.07598200303698899,0.06463994240388274,31.253473110198975,0.8904680792959622,0.14915733749046922,3.6251115528937947,9.972883382072951e-06
8,0.07604616962441611,0.06467324477620423,31.27864107131958,0.8897927594714524,0.14936649554409087,3.6249042058144725,9.963103450624543e-06
9,0.07594825306890207,0.06508472005836666,31.258868255615234,0.887354865905129,0.1506133972387761,3.6110154313718565,9.951826940270773e-06
10,0.07548871267279354,0.06446367038413882,31.376305656433104,0.889202786420014,0.14885798843577505,3.61797413038226,9.939057285945931e-06
11,0.07610907952446457,0.06514139295555652,31.242922077178957,0.8874009222291493,0.1506431298237294,3.608527564427612,9.924798377410429e-06
12,0.07653821129864509,0.06514831616543233,31.22431577682495,0.8880313217699305,0.1500267659313977,3.617604148498919,9.909054558065935e-06
13,0.07634863503482364,0.06469205704517662,31.29280258178711,0.8895256086811729,0.14862575931474567,3.6253294542027747,9.891830623632335e-06
14,0.074827950140205,0.06464107806794345,31.376711559295654,0.8883227912023005,0.14948704496026038,3.6129030155784188,9.873131820686913e-06
15,0.07556556705214562,0.06471301260404289,31.382339935302735,0.8874690850154479,0.14984710061922668,3.611050848413368,9.85296384506618e-06
16,0.07576297257744938,0.06517041959799826,31.20363962173462,0.8883628403178422,0.14927587421610952,3.6132599032303614,9.831332840130885e-06
17,0.0755810780672852,0.06475416425615549,31.438823528289795,0.8864692301726471,0.150074958819896,3.600487831586678,9.808245394894677e-06
18,0.07560675468193281,0.06467250079847872,31.465721645355224,0.8865692192207361,0.14995676440186798,3.6054327786141447,9.783708542017024e-06
19,0.07458023993520561,0.06466818538494408,31.424532527923585,0.8874195771526433,0.14930422724224626,3.6551837738543305,9.757729755661009e-06
20,0.07416871880446005,0.06486363623291254,31.32216003417969,0.8880225983907089,0.14934683029539883,3.646137676931468,9.730316949216616e-06
21,0.07512589448362315,0.06490493820980191,31.34396638870239,0.8874114010802815,0.14907145491801202,3.5989113374291204,9.701478472890244e-06
22,0.07526797274930762,0.06505114206112922,31.30337429046631,0.8871878524474137,0.1496603760588914,3.6042098760143584,9.671223111161146e-06
23,0.07537808611032067,0.06510130259208381,31.309433403015138,0.8869617183172538,0.14970507971011102,3.602447237271978,9.639560080105595e-06
24,0.07437483152938545,0.06495253736153245,31.343019981384277,0.8873022918872947,0.1490528045129031,3.5981941600863765,9.606499024589579e-06
