time_label,weather_label,scene_label,scene_kind,zoom_label,mean_y_mean_current,mean_y_mean_previous,mean_y_mean_delta,std_y_mean_current,std_y_mean_previous,std_y_mean_delta,g_over_r_mean_current,g_over_r_mean_previous,g_over_r_mean_delta,g_over_b_mean_current,g_over_b_mean_previous,g_over_b_mean_delta,green_excess_mean_current,green_excess_mean_previous,green_excess_mean_delta,chroma_mottle_std_mean_current,chroma_mottle_std_mean_previous,chroma_mottle_std_mean_delta,hot_pixel_ratio_mean_current,hot_pixel_ratio_mean_previous,hot_pixel_ratio_mean_delta,burst_temporal_noise_mean_mean_current,burst_temporal_noise_mean_mean_previous,burst_temporal_noise_mean_mean_delta,hot_persistence_ratio_50_mean_current,hot_persistence_ratio_50_mean_previous,hot_persistence_ratio_50_mean_delta
morning,sunny,dark,calibration_dark,1x,17.86187864303589,17.86187864303589,0.0,12.415666408538819,12.41566640853882,-1.7763568394002505e-15,0.7668695265898527,0.7668695265898527,0.0,0.7703475815854725,0.7703475815854725,0.0,-4.861919689178467,-4.861919689178467,0.0,5.54902289390564,5.54902289390564,0.0,0.0014718653549382716,0.0014718653549382,7.155734338404329e-17,7.328258037567139,7.328258037567139,0.0,0.0005285493827160494,0.000528549382716,4.9439619065339e-17
morning,sunny,dark,calibration_dark,7x,17.41563732147217,17.41563732147217,0.0,12.160219440460205,12.160219440460205,0.0,0.8437571167833702,0.8437571167833702,0.0,0.8498645296423142,0.8498645296423142,0.0,-2.9143817710876463,-2.9143817710876463,0.0,5.068521881103516,5.068521881103516,0.0,0.001419627700617284,0.0014196277006172,8.391724815037804e-17,7.227219581604004,7.227219581604004,0.0,0.00047019675925925923,0.0004701967592592,5.925164872633282e-17
morning,sunny,flat,calibration_flat,1x,150.9462255859375,150.9462255859375,0.0,14.74787509918213,14.74787509918213,0.0,0.9999999933750455,0.9999999933750456,-1.1102230246251565e-16,1.0000102917881344,1.0000102917881344,0.0,0.000775604248046875,0.0007756042480468,7.502679033599691e-17,0.004004971105605364,0.0040049711056053,6.418476861114186e-17,0.0010242380401234567,0.0010242380401234,5.659535340374333e-17,9.503158569335938,9.503158569335938,0.0,4.0027006172839503e-05,4.0027006172839503e-05,0.0
morning,sunny,flat,calibration_flat,3x,147.2781378173828,147.2781378173828,0.0,8.558968181610107,8.558968181610107,0.0,0.9999999932101069,0.9999999932101068,1.1102230246251565e-16,0.9999999932101069,0.9999999932101068,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0018774305555555554,0.0018774305555555,5.5294310796760726e-17,5.954268932342529,5.954268932342529,0.0,0.00024402006172839503,0.0002440200617283,9.503032041835446e-17
morning,sunny,flat,calibration_flat,5x,147.4163345336914,147.4163345336914,0.0,8.033493089675904,8.033493089675904,0.0,0.999619780526543,0.999619780526543,0.0,0.9992858081844551,0.9992858081844552,-1.1102230246251565e-16,-0.0807489013671875,-0.0807489013671875,0.0,0.02926017386838794,0.0292601738683879,3.8163916471489756e-17,0.002007880015432099,0.002007880015432,9.8879238130678e-17,5.975019454956055,5.975019454956055,0.0,0.0002826003086419753,0.0002826003086419,7.529784087911828e-17
morning,sunny,flat,calibration_flat,7x,148.31438049316407,148.31438049316407,0.0,12.556065540313721,12.55606554031372,1.7763568394002505e-15,0.9968823391414547,0.9968823391414549,-1.1102230246251565e-16,0.9968289886409759,0.996828988640976,-1.1102230246251565e-16,-0.4668705749511719,-0.4668705749511719,0.0,0.11812096536159515,0.1181209653615951,5.551115123125783e-17,0.00044134837962962964,0.0004413483796296,2.9652929417478546e-17,6.109917640686035,6.109917640686035,0.0,0.0001306905864197531,0.0001306905864197,5.309880139747758e-17
