file_path,relative_path,time_label,weather_label,scene_label,scene_kind,zoom_label,frame_index,frame_number,burst_id,width,height,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_y,std_y,mean_cr,mean_cb,std_cr,std_cb,tint_rg,tint_bg,g_over_r,g_over_b,green_excess,green_excess_norm,chroma_mottle_std,edge_density,high_freq_energy,dark_region_ratio,dark_noise_std,hot_pixel_ratio,hot_pixel_count,y_clip_low_ratio,y_clip_high_ratio,rgb_clip_low_ratio,rgb_clip_high_ratio,r_clip_high_ratio,g_clip_high_ratio,b_clip_high_ratio,flat_shading_range_norm,flat_center_y,flat_corner_y,flat_center_corner_y_ratio,flat_center_g_over_r,flat_center_g_over_b,frame_count,burst_temporal_noise_mean,burst_temporal_noise_median,burst_temporal_noise_p90,burst_temporal_noise_max,burst_mean_y_std,burst_mean_y_range,burst_mean_y_drift,burst_g_over_r_range,burst_g_over_b_range,burst_green_excess_range,burst_edge_density_range,burst_high_freq_range,burst_high_freq_rel_range,unstable_auto,hot_persistence_count_25,hot_persistence_count_50,hot_persistence_count_75,hot_persistence_ratio_25,hot_persistence_ratio_50,hot_persistence_ratio_75,map_temporal_std,map_hot_persistence,map_hot_fixed_mask,map_flat_shading,map_flat_green_excess
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_frames/morning/sunny/dark/1x/frame_3401.png,morning/sunny/dark/1x/frame_3401.png,morning,sunny,dark,calibration_dark,1x,frame_3401,3401,morning/sunny/dark/1x,1920,1080,22.582664489746094,17.695011138916016,23.140182495117188,17.364898681640625,14.243380546569824,18.36276626586914,19.72014617919922,13.659740447998047,130.00527954101562,129.8528289794922,6.8564653396606445,6.460265636444092,4.887653350830078,5.445171356201172,0.7835661005982942,0.7646875895625391,-5.166412353515625,-0.2619865007379432,5.862925052642822,0.1466454475308642,532.7003173828125,0.9138343942901235,9.040789604187012,0.001488233024691358,3086,0.03753858024691358,0.0,0.2185763888888889,4.822530864197531e-07,0.0,0.0,4.822530864197531e-07,0.23010537270740575,19.712753295898438,19.144865036010742,1.0296626395201471,0.7860019789408366,0.7694886788324817,50,7.328258037567139,6.478425979614258,11.437641143798828,73.35409545898438,2.002930164337158,8.127252578735352,1.1472740173339844,0.17276835441589355,0.20302623510360718,5.236502647399902,0.09571662545204163,1124.96630859375,2.6063671612361525,True,3435,1096,266,0.0016565393518518517,0.0005285493827160494,0.0001282793209876543,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_temporal_std.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_persistence.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_fixed_mask.png,,
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_frames/morning/sunny/dark/1x/frame_3402.png,morning/sunny/dark/1x/frame_3402.png,morning,sunny,dark,calibration_dark,1x,frame_3402,3402,morning/sunny/dark/1x,1920,1080,18.60491180419922,14.192549705505371,19.12059783935547,16.04432487487793,12.972864151000977,16.9718074798584,16.021038055419922,12.358519554138184,129.80935668945312,129.6782684326172,6.562634468078613,6.18630313873291,4.412362098693848,4.928048133850098,0.7628388186964274,0.7422649167395943,-4.670205116271973,-0.29150450854759263,5.666110515594482,0.11247974537037037,450.234130859375,0.943720100308642,8.496954917907715,0.0014289158950617283,2963,0.062492766203703705,0.0,0.3210908564814815,0.0,0.0,0.0,0.0,0.27118937883135574,16.01102066040039,15.579511642456055,1.027697144823929,0.7651584131903794,0.7494215410797711,50,7.328258037567139,6.478425979614258,11.437641143798828,73.35409545898438,2.002930164337158,8.127252578735352,1.1472740173339844,0.17276835441589355,0.20302623510360718,5.236502647399902,0.09571662545204163,1124.96630859375,2.6063671612361525,True,3435,1096,266,0.0016565393518518517,0.0005285493827160494,0.0001282793209876543,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_temporal_std.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_persistence.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_fixed_mask.png,,
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_frames/morning/sunny/dark/1x/frame_3403.png,morning/sunny/dark/1x/frame_3403.png,morning,sunny,dark,calibration_dark,1x,frame_3403,3403,morning/sunny/dark/1x,1920,1080,23.578548431396484,19.336444854736328,24.321529388427734,17.500572204589844,14.803731918334961,18.593097686767578,21.113672256469727,14.192621231079102,129.71975708007812,129.72897338867188,6.684635639190674,6.331979274749756,4.242103576660156,4.985084533691406,0.8200862784624274,0.7950340519664286,-4.613594055175781,-0.2185121460929148,5.773534774780273,0.1589086612654321,552.093505859375,0.8979460841049383,8.991264343261719,0.001420235339506173,2945,0.03047260802469136,0.0,0.17966676311728394,0.0,0.0,0.0,0.0,0.23097988767323385,21.097885131835938,20.58742904663086,1.024794502473057,0.8239549289534193,0.8042863701430406,50,7.328258037567139,6.478425979614258,11.437641143798828,73.35409545898438,2.002930164337158,8.127252578735352,1.1472740173339844,0.17276835441589355,0.20302623510360718,5.236502647399902,0.09571662545204163,1124.96630859375,2.6063671612361525,True,3435,1096,266,0.0016565393518518517,0.0005285493827160494,0.0001282793209876543,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_temporal_std.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_persistence.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_fixed_mask.png,,
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_frames/morning/sunny/dark/1x/frame_3404.png,morning/sunny/dark/1x/frame_3404.png,morning,sunny,dark,calibration_dark,1x,frame_3404,3404,morning/sunny/dark/1x,1920,1080,21.423221588134766,17.223682403564453,22.19190788269043,17.26028060913086,14.54853343963623,18.334630966186523,18.987728118896484,13.951167106628418,129.6993865966797,129.72991943359375,6.609838008880615,6.292301177978516,4.1995391845703125,4.968225479125977,0.8039725271352861,0.776124419697795,-4.5838823318481445,-0.2414128779247377,5.717971324920654,0.1517066936728395,580.7792358398438,0.9079422260802469,8.529433250427246,0.0013401813271604938,2779,0.025012538580246914,0.0,0.22677324459876544,4.822530864197531e-07,0.0,0.0,4.822530864197531e-07,0.23065485382087286,19.039287567138672,18.452741622924805,1.031786328796738,0.8089415384931748,0.786898599428609,50,7.328258037567139,6.478425979614258,11.437641143798828,73.35409545898438,2.002930164337158,8.127252578735352,1.1472740173339844,0.17276835441589355,0.20302623510360718,5.236502647399902,0.09571662545204163,1124.96630859375,2.6063671612361525,True,3435,1096,266,0.0016565393518518517,0.0005285493827160494,0.0001282793209876543,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_temporal_std.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_persistence.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_fixed_mask.png,,
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_frames/morning/sunny/dark/1x/frame_3405.png,morning/sunny/dark/1x/frame_3405.png,morning,sunny,dark,calibration_dark,1x,frame_3405,3405,morning/sunny/dark/1x,1920,1080,20.075456619262695,15.866456985473633,20.82118034362793,16.600337982177734,13.706829071044922,17.63315773010254,17.633852005004883,13.119839668273926,129.70570373535156,129.72354125976562,6.550952434539795,6.232372760772705,4.2089996337890625,4.954723358154297,0.7903409868101604,0.7620344265590564,-4.58186149597168,-0.25983325905411847,5.664834976196289,0.13117621527777779,469.8592529296875,0.9279171489197531,8.715743064880371,0.0014009452160493828,2905,0.04391975308641975,0.0,0.2706066743827161,4.822530864197531e-07,0.0,0.0,4.822530864197531e-07,0.2496430262785053,17.682016372680664,17.27910614013672,1.0233177113421588,0.7954595154373819,0.773511296346292,50,7.328258037567139,6.478425979614258,11.437641143798828,73.35409545898438,2.002930164337158,8.127252578735352,1.1472740173339844,0.17276835441589355,0.20302623510360718,5.236502647399902,0.09571662545204163,1124.96630859375,2.6063671612361525,True,3435,1096,266,0.0016565393518518517,0.0005285493827160494,0.0001282793209876543,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_temporal_std.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_persistence.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_fixed_mask.png,,
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_frames/morning/sunny/dark/1x/frame_3406.png,morning/sunny/dark/1x/frame_3406.png,morning,sunny,dark,calibration_dark,1x,frame_3406,3406,morning/sunny/dark/1x,1920,1080,21.462692260742188,16.973621368408203,22.041810989379883,16.923492431640625,13.884490013122559,17.828357696533203,18.836519241333008,13.329217910766602,129.8367156982422,129.7319793701172,6.651307106018066,6.257169246673584,4.489070892333984,5.06818962097168,0.790843029912512,0.770064701422296,-4.778630256652832,-0.2536896515613895,5.710154056549072,0.13300443672839507,473.6803894042969,0.9212046682098766,8.739035606384277,0.001400462962962963,2904,0.03494164737654321,0.0,0.23155092592592594,0.0,0.0,0.0,0.0,0.23483418827794372,18.935638427734375,18.472463607788086,1.0250737424475027,0.7949680819455425,0.7806563107336918,50,7.328258037567139,6.478425979614258,11.437641143798828,73.35409545898438,2.002930164337158,8.127252578735352,1.1472740173339844,0.17276835441589355,0.20302623510360718,5.236502647399902,0.09571662545204163,1124.96630859375,2.6063671612361525,True,3435,1096,266,0.0016565393518518517,0.0005285493827160494,0.0001282793209876543,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_temporal_std.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_persistence.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_fixed_mask.png,,
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_frames/morning/sunny/dark/1x/frame_3407.png,morning/sunny/dark/1x/frame_3407.png,morning,sunny,dark,calibration_dark,1x,frame_3407,3407,morning/sunny/dark/1x,1920,1080,22.141353607177734,17.314226150512695,22.523723602294922,17.137012481689453,13.992033958435059,17.920654296875,19.29281997680664,13.445116996765137,129.99461364746094,129.74465942382812,6.749581336975098,6.267204284667969,4.827127456665039,5.209497451782227,0.7819858566783356,0.7687106131970981,-5.018312454223633,-0.2601129435791959,5.744291305541992,0.13495563271604938,500.66522216796875,0.9153014081790124,8.449368476867676,0.0013980516975308642,2899,0.02257764274691358,0.0,0.20926456404320987,0.0,0.0,0.0,0.0,0.22870810887427814,19.341373443603516,18.870527267456055,1.0249513510948962,0.7898199566177503,0.779402837713284,50,7.328258037567139,6.478425979614258,11.437641143798828,73.35409545898438,2.002930164337158,8.127252578735352,1.1472740173339844,0.17276835441589355,0.20302623510360718,5.236502647399902,0.09571662545204163,1124.96630859375,2.6063671612361525,True,3435,1096,266,0.0016565393518518517,0.0005285493827160494,0.0001282793209876543,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_temporal_std.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_persistence.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_fixed_mask.png,,
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_frames/morning/sunny/dark/1x/frame_3408.png,morning/sunny/dark/1x/frame_3408.png,morning,sunny,dark,calibration_dark,1x,frame_3408,3408,morning/sunny/dark/1x,1920,1080,20.432424545288086,15.552507400512695,20.741182327270508,16.57787322998047,13.305008888244629,17.320056915283203,17.547067642211914,12.766036033630371,130.02328491210938,129.72837829589844,6.679675102233887,6.1910600662231445,4.879917144775391,5.1886749267578125,0.7611679468030291,0.7498370346143297,-5.034296035766602,-0.2869023959737584,5.682349681854248,0.11629677854938271,417.29400634765625,0.9334485918209876,8.56570816040039,0.0014269868827160494,2959,0.0427662037037037,0.0,0.2648659336419753,4.822530864197531e-07,0.0,0.0,4.822530864197531e-07,0.25649025240195555,17.478961944580078,17.070411682128906,1.0239331801789937,0.7684066774330104,0.7597841987604785,50,7.328258037567139,6.478425979614258,11.437641143798828,73.35409545898438,2.002930164337158,8.127252578735352,1.1472740173339844,0.17276835441589355,0.20302623510360718,5.236502647399902,0.09571662545204163,1124.96630859375,2.6063671612361525,True,3435,1096,266,0.0016565393518518517,0.0005285493827160494,0.0001282793209876543,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_temporal_std.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_persistence.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_fixed_mask.png,,
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_frames/morning/sunny/dark/1x/frame_3409.png,morning/sunny/dark/1x/frame_3409.png,morning,sunny,dark,calibration_dark,1x,frame_3409,3409,morning/sunny/dark/1x,1920,1080,23.4267635345459,18.2557373046875,23.615121841430664,17.50313949584961,14.274168014526367,18.2084903717041,20.35332679748535,13.768120765686035,130.15542602539062,129.76162719726562,6.8138041496276855,6.271345615386963,5.171026229858398,5.359384536743164,0.7792683995165859,0.773052819892997,-5.265205383300781,-0.2586901481511685,5.755835056304932,0.1438749035493827,491.5997009277344,0.906400462962963,8.674956321716309,0.0013821373456790124,2866,0.022823109567901234,0.0,0.18319685570987654,9.645061728395062e-07,0.0,0.0,9.645061728395062e-07,0.2333303092229469,20.336185455322266,19.981237411499023,1.0177640162493118,0.7872186936218467,0.7812330091113532,50,7.328258037567139,6.478425979614258,11.437641143798828,73.35409545898438,2.002930164337158,8.127252578735352,1.1472740173339844,0.17276835441589355,0.20302623510360718,5.236502647399902,0.09571662545204163,1124.96630859375,2.6063671612361525,True,3435,1096,266,0.0016565393518518517,0.0005285493827160494,0.0001282793209876543,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_temporal_std.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_persistence.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_fixed_mask.png,,
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_frames/morning/sunny/dark/1x/frame_3410.png,morning/sunny/dark/1x/frame_3410.png,morning,sunny,dark,calibration_dark,1x,frame_3410,3410,morning/sunny/dark/1x,1920,1080,22.497642517089844,17.031593322753906,22.487960815429688,17.467899322509766,14.073369979858398,18.027450561523438,19.2296199798584,13.600700378417969,130.29566955566406,129.7623291015625,6.846505641937256,6.2262372970581055,5.4660491943359375,5.456367492675781,0.757038989875372,0.7573649165069287,-5.461208343505859,-0.28399979121928975,5.743165493011475,0.13888551311728395,485.6335144042969,0.913686824845679,8.632013320922852,0.0014221643518518518,2949,0.02921682098765432,0.0,0.22111496913580247,9.645061728395062e-07,4.822530864197531e-07,0.0,9.645061728395062e-07,0.25709510926529405,19.285049438476562,19.006872177124023,1.0146355615024223,0.7663862220316927,0.7664113902131725,50,7.328258037567139,6.478425979614258,11.437641143798828,73.35409545898438,2.002930164337158,8.127252578735352,1.1472740173339844,0.17276835441589355,0.20302623510360718,5.236502647399902,0.09571662545204163,1124.96630859375,2.6063671612361525,True,3435,1096,266,0.0016565393518518517,0.0005285493827160494,0.0001282793209876543,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_temporal_std.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_persistence.png,/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_analysis/flat_dark_first/maps/morning_sunny_dark_1x_hot_fixed_mask.png,,
